0.0,50.0
1.0,24.0
2.0,42.0
3.0,46.0
4.0,56.0
5.0,92.0
6.0,162.0
7.0,381.0
8.0,1780.0
9.0,5464.0
10.0,720.0
11.0,236.0
12.0,131.0
13.0,85.0
14.0,67.0
15.0,68.0
16.0,38.0
17.0,49.0
18.0,53.0
19.0,55.0
20.0,57.0
21.0,70.0
22.0,109.0
23.0,169.0
24.0,350.0
25.0,1130.0
26.0,8507.0
27.0,2152.0
28.0,508.0
29.0,237.0
30.0,151.0
31.0,102.0
32.0,71.0
33.0,62.0
34.0,81.0
35.0,74.0
36.0,64.0
37.0,87.0
38.0,86.0
39.0,127.0
40.0,173.0
41.0,365.0
42.0,800.0
43.0,4036.0
44.0,7561.0
45.0,1137.0
46.0,419.0
47.0,238.0
48.0,168.0
49.0,133.0
50.0,84.0
51.0,86.0
52.0,88.0
53.0,88.0
54.0,102.0
55.0,104.0
56.0,148.0
57.0,194.0
58.0,290.0
59.0,655.0
60.0,2211.0
61.0,14984.0
62.0,2953.0
63.0,833.0
64.0,380.0
65.0,244.0
66.0,168.0
67.0,138.0
68.0,124.0
69.0,126.0
70.0,101.0
71.0,135.0
72.0,147.0
73.0,161.0
74.0,207.0
75.0,319.0
76.0,612.0
77.0,1522.0
78.0,8448.0
79.0,10260.0
80.0,1845.0
81.0,700.0
82.0,407.0
83.0,263.0
84.0,226.0
85.0,173.0
86.0,165.0
87.0,149.0
88.0,151.0
89.0,173.0
90.0,210.0
91.0,273.0
92.0,399.0
93.0,581.0
94.0,1313.0
95.0,4458.0
96.0,20609.0
97.0,4573.0
98.0,1386.0
99.0,627.0
100.0,435.0
101.0,290.0
102.0,259.0
103.0,240.0
104.0,189.0
105.0,188.0
106.0,225.0
107.0,255.0
108.0,314.0
109.0,432.0
110.0,697.0
111.0,1168.0
112.0,3131.0
113.0,15532.0
114.0,13380.0
115.0,2787.0
116.0,1273.0
117.0,682.0
118.0,488.0
119.0,360.0
120.0,306.0
121.0,277.0
122.0,272.0
123.0,250.0
124.0,312.0
125.0,353.0
126.0,470.0
127.0,708.0
128.0,1130.0
129.0,2559.0
130.0,9181.0
131.0,23698.0
132.0,6893.0
133.0,2194.0
134.0,1137.0
135.0,711.0
136.0,499.0
137.0,410.0
138.0,403.0
139.0,344.0
140.0,357.0
141.0,397.0
142.0,451.0
143.0,521.0
144.0,781.0
145.0,1152.0
146.0,2217.0
147.0,5962.0
148.0,22322.0
149.0,16641.0
150.0,4531.0
151.0,1993.0
152.0,1158.0
153.0,804.0
154.0,609.0
155.0,555.0
156.0,472.0
157.0,473.0
158.0,512.0
159.0,543.0
160.0,630.0
161.0,805.0
162.0,1293.0
163.0,2068.0
164.0,4793.0
165.0,16128.0
166.0,25831.0
167.0,10021.0
168.0,3588.0
169.0,1907.0
170.0,1217.0
171.0,877.0
172.0,702.0
173.0,646.0
174.0,587.0
175.0,625.0
176.0,705.0
177.0,807.0
178.0,1006.0
179.0,1323.0
180.0,2205.0
181.0,4160.0
182.0,11487.0
183.0,26784.0
184.0,20027.0
185.0,7148.0
186.0,3181.0
187.0,1891.0
188.0,1361.0
189.0,1019.0
190.0,879.0
191.0,798.0
192.0,811.0
193.0,894.0
194.0,910.0
195.0,1162.0
196.0,1472.0
197.0,2374.0
198.0,4092.0
199.0,9051.0
