0.0,2.9562347310708708
1.0,2.51279952141024
2.0,2.135879593198704
3.0,1.8154976542188983
4.0,1.5431730060860636
5.0,1.311697055173154
6.0,1.1149424968971808
7.0,0.9477011223626037
8.0,0.8055459540082132
9.0,0.6847140609069812
10.0,0.582006951770934
11.0,0.4947059090052939
12.0,0.42050002265449976
13.0,0.3574250192563248
14.0,0.3038112663678761
15.0,0.2582395764126947
16.0,0.21950363995079047
17.0,0.1865780939581719
18.0,0.1585913798644461
19.0,0.13480267288477918
20.0,0.1145822719520623
21.0,0.09739493115925296
22.0,0.08278569148536502
23.0,0.07036783776256027
24.0,0.05981266209817623
25.0,0.05084076278344979
26.0,0.04321464836593232
27.0,0.03673245111104247
28.0,0.031222583444386103
29.0,0.026539195927728187
30.0,0.02255831653856896
31.0,0.019174569057783614
32.0,0.01629838369911607
33.0,0.013853626144248659
34.0,0.01177558222261136
35.0,0.010009244889219655
36.0,0.008507858155836706
37.0,0.0072316794324612
38.0,0.0061469275175920195
39.0,0.005224888389953217
40.0,0.004441155131460235
41.0,0.0037749818617411994
42.0,0.0032087345824800195
43.0,0.0027274243951080166
44.0,0.002318310735841814
45.0,0.001970564125465542
46.0,0.001674979506645711
47.0,0.0014237325806488541
48.0,0.001210172693551526
49.0,0.001028646789518797
50.0,8.743497710909774E-4
51.0,7.431973054273308E-4
52.0,6.317177096132312E-4
53.0,5.369600531712465E-4
54.0,4.5641604519555955E-4
55.0,3.879536384162256E-4
56.0,3.297605926537918E-4
57.0,2.80296503755723E-4
58.0,2.3825202819236453E-4
59.0,2.0251422396350984E-4
60.0,1.7213709036898337E-4
61.0,1.4631652681363586E-4
62.0,1.2436904779159047E-4
63.0,1.057136906228519E-4
64.0,8.985663702942411E-5
65.0,7.637814147501049E-5
66.0,6.492142025375891E-5
67.0,5.518320721569507E-5
68.0,4.690572613334081E-5
69.0,3.986986721333969E-5
70.0,3.388938713133873E-5
71.0,2.880597906163792E-5
72.0,2.4485082202392232E-5
73.0,2.08123198720334E-5
74.0,1.769047189122839E-5
75.0,1.503690110754413E-5
76.0,1.2781365941412511E-5
77.0,1.0864161050200634E-5
78.0,9.234536892670538E-6
79.0,7.849356358769957E-6
80.0,6.671952904954463E-6
81.0,5.671159969211293E-6
82.0,4.820485973829599E-6
83.0,4.097413077755159E-6
84.0,3.4828011160918854E-6
85.0,2.9603809486781024E-6
86.0,2.516323806376387E-6
87.0,2.138875235419929E-6
88.0,1.8180439501069396E-6
89.0,1.5453373575908986E-6
90.0,1.3135367539522637E-6
91.0,1.1165062408594242E-6
