1.3709354577339652,173.0
1.1652951390738704,167.0
0.9905008682127898,225.0
0.8419257379808713,241.0
0.7156368772837406,321.0
0.6082913456911795,351.0
0.5170476438375026,405.0
0.43949049726187717,462.0
0.37356692267259556,595.0
0.3175318842717062,663.0
0.26990210163095024,764.0
0.2294167863863077,912.0
0.19500426842836152,1072.0
0.1657536281641073,1246.0
0.1408905839394912,1472.0
0.11975699634856751,1704.0
0.10179344689628238,2030.0
0.08652442986184002,2375.0
0.07354576538256401,2762.0
0.0625139005751794,3287.0
0.05313681548890249,3814.0
0.04516629316556712,4388.0
0.03839134919073205,5299.0
0.032632646812122246,6056.0
0.027737749790303908,7137.0
0.02357708732175832,8177.0
0.020040524223494574,9557.0
0.017034445589970387,10910.0
0.014479278751474828,12567.0
0.012307386938753604,13870.0
0.010461278897940563,15619.0
0.008892087063249478,17134.0
0.007558274003762057,18722.0
0.0064245329031977485,20114.0
0.005460852967718086,21239.0
0.004641725022560373,22413.0
0.0039454662691763166,23439.0
0.003353646328799869,24151.0
0.0028505993794798886,25229.0
0.0024230094725579054,26163.0
0.0020595580516742196,26541.0
0.0017506243439230865,27598.0
0.0014880306923346234,28281.0
0.0012648260884844298,28758.0
0.0010751021752117653,29412.0
