sb79;sb91;null;[sb87,364.0,255.0,39.0,44.0]
sb9;sb88;sb38;[sb1,43.0,0.0,65.0,37.0]
sb57;null;sb1;[sb9,378.0,0.0,16.0,41.0]
sb22;null;sb9;[sb57,628.0,112.0,18.0,47.0]
sb18;null;sb57;[sb22,101.0,37.0,49.0,34.0]
sb29;null;sb22;[sb18,762.0,0.0,48.0,51.0]
sb2;null;sb18;[sb29,388.0,52.0,24.0,62.0]
sb30;null;sb29;[sb2,108.0,0.0,34.0,53.0]
sb82;null;sb2;[sb30,412.0,59.0,24.0,26.0]
sb17;null;sb30;[sb82,152.0,194.0,57.0,47.0]
sb34;null;sb82;[sb17,718.0,0.0,66.0,44.0]
sb48;null;sb17;[sb34,527.0,57.0,27.0,54.0]
null;null;sb34;[sb48,253.0,88.0,57.0,27.0]
sb24;sb51;sb1;[sb88,403.0,192.0,37.0,24.0]
sb40;null;sb88;[sb24,170.0,67.0,45.0,28.0]
sb90;null;sb24;[sb40,719.0,66.0,26.0,29.0]
sb74;null;sb40;[sb90,478.0,159.0,39.0,33.0]
sb61;null;sb90;[sb74,648.0,155.0,38.0,42.0]
sb86;null;sb74;[sb61,782.0,104.0,33.0,23.0]
sb65;null;sb61;[sb86,308.0,255.0,56.0,37.0]
sb95;null;sb86;[sb65,146.0,138.0,57.0,56.0]
sb60;null;sb65;[sb95,705.0,215.0,51.0,19.0]
null;null;sb95;[sb60,742.0,121.0,40.0,23.0]
sb26;sb13;sb88;[sb51,424.0,93.0,38.0,57.0]
sb84;null;sb51;[sb26,269.0,40.0,40.0,55.0]
sb85;null;sb26;[sb84,221.0,232.0,22.0,67.0]
sb58;null;sb84;[sb85,288.0,232.0,20.0,25.0]
sb68;null;sb85;[sb58,646.0,121.0,46.0,34.0]
sb5;null;sb58;[sb68,314.0,192.0,52.0,63.0]
sb8;null;sb68;[sb5,227.0,0.0,39.0,49.0]
sb99;null;sb5;[sb8,328.0,0.0,50.0,62.0]
sb25;null;sb8;[sb99,79.0,244.0,49.0,66.0]
sb16;null;sb99;[sb25,215.0,49.0,54.0,39.0]
sb28;null;sb25;[sb16,682.0,0.0,36.0,57.0]
sb19;null;sb16;[sb28,349.0,62.0,39.0,46.0]
sb92;null;sb28;[sb19,810.0,0.0,31.0,50.0]
null;null;sb19;[sb92,573.0,249.0,26.0,16.0]
sb66;sb59;sb51;[sb13,512.0,0.0,48.0,57.0]
sb55;null;sb13;[sb66,203.0,128.0,67.0,61.0]
sb21;null;sb66;[sb55,577.0,119.0,56.0,34.0]
sb42;null;sb55;[sb21,37.0,37.0,64.0,50.0]
sb98;null;sb21;[sb42,772.0,51.0,62.0,53.0]
sb39;null;sb42;[sb98,57.0,220.0,22.0,62.0]
sb50;null;sb98;[sb39,667.0,66.0,52.0,55.0]
sb54;null;sb39;[sb50,357.0,114.0,67.0,32.0]
null;null;sb50;[sb54,559.0,95.0,61.0,18.0]
sb77;sb11;sb13;[sb59,692.0,121.0,50.0,37.0]
sb71;null;sb59;[sb77,727.0,158.0,57.0,66.0]
sb45;null;sb77;[sb71,462.0,137.0,64.0,22.0]
sb52;null;sb71;[sb45,126.0,71.0,23.0,44.0]
sb32;null;sb45;[sb52,462.0,92.0,54.0,45.0]
sb89;null;sb52;[sb32,462.0,28.0,43.0,53.0]
sb67;null;sb32;[sb89,440.0,192.0,38.0,27.0]
sb83;null;sb89;[sb67,270.0,192.0,40.0,44.0]
sb80;null;sb67;[sb83,199.0,194.0,22.0,16.0]
sb93;null;sb83;[sb80,96.0,181.0,16.0,58.0]
null;null;sb80;[sb93,599.0,249.0,65.0,35.0]
sb70;null;sb59;[sb11,412.0,0.0,39.0,59.0]
sb47;null;sb11;[sb70,420.0,150.0,42.0,42.0]
sb49;null;sb70;[sb47,188.0,95.0,65.0,33.0]
sb7;null;sb47;[sb49,310.0,127.0,47.0,65.0]
sb64;null;sb49;[sb7,306.0,0.0,22.0,40.0]
sb10;null;sb7;[sb64,96.0,134.0,47.0,50.0]
sb62;null;sb64;[sb10,394.0,0.0,52.0,18.0]
sb31;null;sb10;[sb62,0.0,133.0,60.0,19.0]
sb63;null;sb62;[sb31,436.0,59.0,34.0,26.0]
null;null;sb31;[sb63,60.0,134.0,36.0,45.0]
