sb94;sb95;null;[sb42,772.0,51.0,62.0,53.0]
sb99;sb51;sb82;[sb38,644.0,52.0,23.0,57.0]
sb40;null;sb38;[sb99,79.0,244.0,49.0,66.0]
sb28;null;sb99;[sb40,719.0,66.0,26.0,29.0]
sb12;null;sb40;[sb28,349.0,62.0,39.0,46.0]
sb25;null;sb28;[sb12,451.0,0.0,61.0,28.0]
sb21;null;sb12;[sb25,215.0,49.0,54.0,39.0]
sb39;null;sb25;[sb21,37.0,37.0,64.0,50.0]
sb61;null;sb21;[sb39,667.0,66.0,52.0,55.0]
null;null;sb39;[sb61,782.0,104.0,33.0,23.0]
sb13;sb78;sb38;[sb51,424.0,93.0,38.0,57.0]
sb62;null;sb51;[sb13,512.0,0.0,48.0,57.0]
sb35;null;sb13;[sb62,0.0,133.0,60.0,19.0]
sb50;null;sb62;[sb35,554.0,57.0,31.0,38.0]
sb97;null;sb35;[sb50,357.0,114.0,67.0,32.0]
sb58;null;sb50;[sb97,40.0,220.0,17.0,67.0]
sb26;null;sb97;[sb58,646.0,121.0,46.0,34.0]
sb66;null;sb58;[sb26,269.0,40.0,55.0,40.0]
null;null;sb26;[sb66,203.0,128.0,67.0,61.0]
sb52;sb76;sb51;[sb78,0.0,152.0,36.0,32.0]
sb55;null;sb78;[sb52,462.0,92.0,54.0,45.0]
sb18;null;sb52;[sb55,577.0,119.0,34.0,56.0]
sb8;null;sb55;[sb18,762.0,0.0,48.0,51.0]
sb68;null;sb18;[sb8,328.0,0.0,50.0,62.0]
sb79;null;sb8;[sb68,314.0,192.0,52.0,63.0]
sb64;null;sb68;[sb79,36.0,179.0,60.0,41.0]
sb47;null;sb79;[sb64,96.0,134.0,50.0,47.0]
sb54;null;sb64;[sb47,188.0,95.0,65.0,33.0]
null;null;sb47;[sb54,559.0,95.0,18.0,61.0]
sb48;null;sb78;[sb76,705.0,158.0,22.0,33.0]
sb57;null;sb76;[sb48,253.0,88.0,57.0,27.0]
sb19;null;sb48;[sb57,628.0,112.0,18.0,47.0]
sb70;null;sb57;[sb19,810.0,0.0,31.0,50.0]
sb65;null;sb19;[sb70,420.0,150.0,42.0,42.0]
sb74;null;sb70;[sb65,146.0,138.0,57.0,56.0]
sb85;null;sb65;[sb74,648.0,155.0,38.0,42.0]
sb43;null;sb74;[sb85,288.0,232.0,20.0,25.0]
sb72;null;sb85;[sb43,0.0,87.0,61.0,46.0]
sb15;null;sb43;[sb72,526.0,175.0,61.0,61.0]
null;null;sb72;[sb15,623.0,0.0,59.0,52.0]
