1.0,4.456753824360651
2.0,2.185747377991138
3.0,1.4596576868844158
4.0,1.0898110214626389
5.0,0.8823672065725982
6.0,0.7298088586622181
7.0,0.6366888246589519
8.0,0.5518382309086354
9.0,0.48996551861026844
10.0,0.43219125168357075
11.0,0.40065087221328666
12.0,0.3719160893893683
13.0,0.3403432628352692
14.0,0.31784993177323434
15.0,0.30251947381372224
16.0,0.2812285718772273
17.0,0.27010088473914184
18.0,0.25111142516765905
19.0,0.23425212452698257
20.0,0.2275491030998471
21.0,0.2168672191639386
22.0,0.20838111923937963
23.0,0.20073634056123418
24.0,0.19321918142311062
25.0,0.18597244705945937
26.0,0.1829774172457481
27.0,0.1733007583079387
28.0,0.16962510258824062
29.0,0.16129178405432448
30.0,0.16071027289873993
31.0,0.15271608154700228
32.0,0.15121308909957612
33.0,0.1454942853365975
34.0,0.14415221652059448
35.0,0.13984709521590377
36.0,0.13557474895039018
37.0,0.13199957983664493
38.0,0.12848204535012947
39.0,0.12774650565757706
40.0,0.12583976292336713
41.0,0.12015034952671547
42.0,0.12046073567469764
43.0,0.11703059274352474
44.0,0.11474779216727951
45.0,0.11403857269885183
46.0,0.11039418683844746
47.0,0.10704213839720093
48.0,0.10682897449747923
49.0,0.1069542192496046
50.0,0.5212058599170097
51.0,0.4390871685170391
52.0,0.4319633329542858
53.0,0.4188775948750896
54.0,0.41255802618235016
55.0,0.4078544769993278
56.0,0.3989736495529197
57.0,0.3902736524917353
58.0,0.38213655855559225
59.0,0.3744998730432248
60.0,0.3618887260311439
61.0,0.37194558605097366
62.0,0.3642387320119528
63.0,0.35073320598174534
64.0,0.35483320354430953
65.0,0.3475510043310137
66.0,0.33887040784254513
67.0,0.3343191205078345
68.0,0.32655982790023114
69.0,0.3306006848198058
70.0,0.3204122660643594
71.0,0.3175474579060005
72.0,0.3107916405616675
73.0,0.3099762569754816
74.0,0.303481037001699
75.0,0.2975190153973709
76.0,0.29933387534116424
77.0,0.29125403084164364
78.0,0.2869522320814947
79.0,0.28843021066916064
80.0,0.2819947383799583
81.0,0.27705467964341657
82.0,0.27280223920567215
83.0,0.26992792220460043
84.0,0.2676678161474748
85.0,0.27216190334339335
86.0,0.2619230826958142
87.0,0.2646485638262345
88.0,0.2553859576469861
89.0,0.25337130708250916
90.0,0.2558775731413271
91.0,0.24987299836567187
92.0,0.2513941953227429
93.0,0.24470288642927693
94.0,0.23998467921933256
